Device ID,Age,Gender
3213411000000fb8,6,male
321341100000146d,6,male
3.21E+15,6,male
32134110000024df,6,male
3213411000001b9a,6,male
3.21E+15,6,male
3.21E+15,6,male
3.21E+15,6,male
3.21E+13,6,male
3213411000000bbb,6,male
321341100000180b,6,male
3.21E+15,6,male
32134110000004a2,6,male
321341100000026f,6,male
3.21E+15,6,male
3.21E+15,6,male
3.21E+15,6,male
3.21E+15,6,male
3.21E+22,6,male
3.21E+15,6,male
321341100000202a,6,male
3.21E+15,6,male
3.21E+15,6,male
3213411000000af8,6,male
3213411000000efc,6,male
3.21E+15,6,male
3213411000001a2d,6,male
3.21E+15,6,male
32134110000002be,6,male
32134110000026c5,6,male
3213411000001cad,6,male
3213411000000d48,6,male
3.21E+16,6,male
3213411000000be8,6,male
32134110000001c4,6,male
321341100000277a,6,male
321341100000126e,6,male
3213411000001e1e,6,male
3.21E+15,6,male
3.21E+15,6,male
32134110000005fb,6,male
3.21E+15,6,male
32134110000014f8,6,male
3.21E+15,6,male
3.21E+15,6,male
32134110000005af,6,male
3.21E+15,6,male
3.21E+15,6,male
3213411000001c2d,6,male
3.21E+73,6,male
3213411000001dca,6,male
32134110000009b0,6,male
3213411000000eea,6,male
32134110000018f6,6,male
3.21E+15,6,male
32134110000024ea,6,male
32134110000006bc,6,male
3.21E+15,6,male
321341100000191e,6,male
3.21E+15,6,male
3213411000000ab8,6,male
3213411000000a78,6,male
3213411000000ba6,6,male
3.21E+15,6,male
3213411000001d0d,6,male
3213411000000f36,6,male
321341100000284d,6,male
3.21E+15,6,male
32134110000019bd,6,male
32134110000000f0,6,male
3.21E+15,6,male
321341100000114d,6,male
3.21E+15,6,male
3213411000000c63,6,male
3213411000000b96,6,male
321341100000161a,6,male
32134110000021bc,6,male
32134110000000a8,6,male
3.21E+15,6,male
3213411000000d0e,6,male
3213411000001f7a,6,male
3.21E+15,6,male
32134110000012b7,6,male
32134110000012bb,6,male
32134110000005a5,6,male
321341100000109a,6,male
3.21E+15,6,male
3.21E+15,6,male
3213411000000e2b,6,male
3213411000000ad0,6,male
32134110000023ff,6,male
3213411000001d9d,6,male
3213411000000e0a,6,male
321341100000136c,6,male
3213411000000d38,6,male
3.21E+15,6,male
3.21E+15,6,male
32134110000011b8,6,male
321341100000222f,6,male
3213411000001f60,6,male
32134110000011cd,6,male
3.21E+15,6,male
3213411000000f78,6,male
3.21E+15,6,male
321341100000246a,6,male
3213411000000cf5,6,male
32134110000006a8,6,male
32134110000012c1,6,male
32134110000018b7,6,male
3213411000000a37,6,male
3.21E+15,6,male
32134110000028d4,6,male
32134110000018d9,6,male
32134110000005f3,7,female
3.21E+15,7,female
321341100000283c,7,female
3.21E+15,7,female
3.21E+15,7,female
3213411000000ee8,7,female
3213411000000bee,7,female
32134110000009d5,7,female
3213411000000da5,7,female
32134110000012f5,7,female
32134110000026f7,7,female
3213411000000f82,7,female
32134110000028ea,7,female
32134110000012f2,7,female
321341100000189e,7,female
3213411000001f54,7,female
32134110000009d4,7,female
32134110000027a4,7,female
32134110000011aa,7,female
3213411000001b3a,7,female
3213411000000ec5,7,female
3213411000000f6a,7,female
3213411000001ba7,7,female
3.21E+15,7,female
32134110000003b8,7,female
32134110000018d7,7,female
3213411000000b25,7,female
3.21E+15,7,female
32134110000022ec,7,female
3213411000001bc2,7,female
321341100000144f,7,female
32134110000014f3,7,female
3.21E+15,7,female
3213411000000a48,7,female
32134110000004b7,7,female
3.21E+15,7,female
3213411000001c92,7,female
3.21E+15,7,female
3213411000000fc5,7,female
3.21E+15,7,female
32134110000007fc,7,female
321341100000047a,7,female
32134110000015c8,7,female
3213411000000bd1,7,female
3213411000000d1a,7,female
32134110000003c4,7,female
3.21E+15,7,female
32134110000022d5,7,female
3.21E+74,7,female
3.21E+15,7,female
321341100000032f,7,female
32134110000026a4,7,female
3.21E+15,7,female
32134110000004ac,7,female
3.21E+15,7,female
3.21E+15,7,female
32134110000002d4,7,female
321341100000175f,7,female
321341100000016a,7,female
3.21E+15,7,female
321341100000228b,7,female
321341100000116f,7,female
321341100000119f,7,female
3.21E+15,7,female
321341100000030e,7,female
3.21E+15,7,female
321341100000161f,7,female
3.21E+69,7,female
3.21E+69,7,female
3.21E+15,7,female
32134110000011d0,7,female
32134110000028ad,7,female
321341100000090c,7,female
3213411000001e1c,7,female
3.21E+19,7,female
32134110000016f6,7,female
3.21E+15,7,female
3213411000000f9a,7,female
3213411000000ff9,7,female
32134110000018f1,7,female
3.21E+15,7,female
321341100000291e,7,female
3213411000000d2d,7,female
32134110000015ec,7,female
3213411000000de8,7,female
32134110000028d7,7,female
32134110000013da,7,female
3.21E+15,7,female
32134110000012f0,7,female
32134110000003d3,7,female
3.21E+15,7,female
3.21E+15,7,female
321341100000011a,7,female
3213411000000d80,7,female
32134110000015b1,7,female
3213411000000ee0,7,female
32134110000020dd,7,female
3.21E+15,7,female
3213411000001f72,7,female
3.21E+15,7,female
32134110000004b3,7,female
321341100000126c,7,female
3213411000001a2e,7,female
3.21E+15,7,female
321341100000184b,7,female
32134110000004f5,7,female
32134110000004f7,7,female
321341100000047e,7,female
32134110000025cf,7,female
3213411000000bd0,7,female
3.21E+15,7,female
3.21E+15,7,female
3.21E+15,7,female
321341100000031f,7,female
3.21E+15,7,female
32134110000019db,7,female
3213411000000b17,7,female
3.21E+15,7,female
3213411000000dc0,7,female
3213411000000dcd,7,female
3213411000000a67,7,female
3213411000000e7b,7,female
3213411000000cad,7,female
32134110000025fa,7,female
321341100000160b,7,male
32134110000020d1,7,male
3.21E+31,7,male
3.21E+15,7,male
3.21E+15,7,male
3.21E+15,7,male
3213411000001b7b,7,male
3.21E+20,7,male
3213411000000cb5,7,male
3.21E+15,7,male
3.21E+15,7,male
321341100000110f,7,male
3213411000000eeb,7,male
3213411000001a42,7,male
3213411000001f6e,7,male
3.21E+15,7,male
3213411000001a17,7,male
3.21E+15,7,male
32134110000011a8,7,male
321341100000139b,7,male
3.21E+15,7,male
3.21E+15,7,male
32134110000017eb,7,male
32134110000019fa,7,male
3.21E+15,7,male
3213411000001fbe,7,male
321341100000205a,7,male
32134110000002f1,7,male
32134110000004ee,7,male
32134110000000df,7,male
3213411000001a25,7,male
321341100000294a,7,male
3.21E+15,7,male
3.21E+15,7,male
3.21E+15,7,male
321341100000023d,7,male
3.21E+15,7,male
3213411000000f30,7,male
32134110000016f1,7,male
3213411000000d46,7,male
3213411000001df9,7,male
3.21E+15,7,male
3213411000000b79,7,male
3.21E+15,7,male
3213411000000b95,7,male
32134110000008c1,7,male
321341100000068c,7,male
3.21E+15,7,male
3.21E+88,7,male
321341100000135b,7,male
32134110000016d5,7,male
32134110000014d9,7,male
3213411000001a2c,7,male
3213411000001b08,7,male
3213411000001efe,7,male
32134110000010ff,7,male
32134110000008f2,7,male
321341100000143d,7,male
321341100000136e,7,male
3.21E+111,7,male
3213411000000b39,7,male
3213411000000c46,7,male
321341100000076b,7,male
32134110000005b3,7,male
3.21E+35,7,male
32134110000004dc,7,male
3213411000001b9f,7,male
3.21E+15,7,male
3213411000000bb3,7,male
3.21E+15,7,male
321341100000286b,7,male
3213411000000cdd,7,male
321341100000034d,7,male
3.21E+15,7,male
32134110000012dc,7,male
3.21E+14,7,male
3213411000000d03,7,male
321341100000291a,7,male
3213411000000eab,7,male
3.21E+17,7,male
3213411000000a98,7,male
321341100000021e,7,male
321341100000021e,7,male
32134110000011f3,7,male
3.21E+15,7,male
3213411000000f2b,7,male
3.21E+15,7,male
3213411000000b20,7,male
3.21E+15,7,male
3213411000000de6,7,male
321341100000172e,7,male
32134110000004f0,7,male
32134110000010bf,7,male
3213411000000cc2,7,male
3.21E+15,7,male
321341100000020f,7,male
3213411000000ded,7,male
32134110000009a7,7,male
32134110000006dc,7,male
32134110000024b0,7,male
3213411000000c19,7,male
3.21E+15,7,male
321341100000181b,7,male
321341100000182c,7,male
3.21E+15,7,male
3.21E+15,7,male
3.21E+15,7,male
32134110000001ea,7,male
32134110000006b5,7,male
32134110000003a5,7,male
3213411000001d21,7,male
3.21E+15,7,male
3.21E+15,7,male
3.21E+15,7,male
3213411000000bcb,7,male
32134110000005bb,7,male
3213411000001d7c,7,male
3.21E+22,7,male
3213411000000c0b,7,male
3213411000000af7,7,male
3213411000000cba,7,male
